Author,Song Name
Deowan Nazrul Islam,আমি মোহাম্মদ আলী
Deowan Nazrul Islam,চোর আমি ডাকু আমি বল না
Deowan Nazrul Islam,চোর চোর আমি ধরেছি
Deowan Nazrul Islam,মোছু আংকেল ম্যাও ম্যাও
Deowan Nazrul Islam,চুমকি চলেছে একা পথে
Deowan Nazrul Islam,চোর চোর সবাই চোর
Deowan Nazrul Islam,কেন রে চুমকি
Deowan Nazrul Islam,এই হাতে লেখা আছে
Deowan Nazrul Islam,ও অনুপমা ও নিরুপমা
Deowan Nazrul Islam,আমার মান তোমার মান
Ahmed Imtiaz Bulbul,আমার সারাদেহ খেয়ো গো মাটি
Ahmed Imtiaz Bulbul,আমার দুই চোখে দুই নদী
Ahmed Imtiaz Bulbul,তুমি আমায় করতে সুখী
Ahmed Imtiaz Bulbul,একাত্তরের মা জননী
Ahmed Imtiaz Bulbul,ওগো আমার সুন্দর মানুষ
Ahmed Imtiaz Bulbul,ও আমার মন কান্দে
Ahmed Imtiaz Bulbul,আমার বাবার মুখে প্রথন যেদিন
Ahmed Imtiaz Bulbul,এই জীবন একটা নদী ছিল
Ahmed Imtiaz Bulbul,আমার বুকের মধ্যেখানে
Ahmed Imtiaz Bulbul,পড়েনা চোখের পলক
Ahmed Imtiaz Bulbul,মনটা যদি খোলা যেত
Ahmed Imtiaz Bulbul,সুন্দর সুবর্ণ তারুন্য লাবন্য
Ahmed Imtiaz Bulbul,নদী চায় চলতে তাঁরা চায় জ্বলতে
Ahmed Imtiaz Bulbul,এই আছি এই নাই
Ahmed Imtiaz Bulbul,তোমাকে চাই শুধু তোমাকে চাই
Rupchad Pokki,আমারে fraud করে কালিয়া dam তুই কোথায় গেলি
Rupchad Pokki,আমারে fraud করে প্রাণকৃষ্ণ কোথায় গেলি
Rudro Mohammad Shohidullah,"ভালো আছি, ভালো থেকো"
Mohini Chowdhury,পৃথিবী আমারে চায়
Mohini Chowdhury,এনেছি আমার শত জনমের প্রেম
Mohini Chowdhury,হায় কি যে করি এ মন নিয়া
Hason Raja,আমি যাইমু ও যাইমু
Hason Raja,আগুন লাগাইয়া দিলো
Hason Raja,তুমি যে ক্ষতি করলা আমার
Hason Raja,নিশা লাগিলো রে
Hason Raja,মাটির পিঞ্জরার মাঝে বন্দি হইয়া
Hason Raja,একদিন তোর হইবো রে মরণ
Hason Raja,নেশা লাগিলো রে
Pagol Hasan,মাটির বালাখানা
Pagol Hasan,গ্রামে গঞ্জে
Pagol Hasan,কলংকি
Pagol Hasan,দয়াল
Mukul Chowdhury,মন বলেছে আমি প্রেমে পড়েছি
Mukul Chowdhury,কত দূরে আর কত দূরে ভালবাসার ঠিকানা
Mukul Chowdhury,চিনলি নারে চিনলি না
Mukul Chowdhury,ওগো তুমি যে আমার কত প্রিয়
Mukul Chowdhury,হেরে গেছি আজ আমি নিজের কাছে
Mukul Chowdhury,শোন গো রূপসী ললনা
Mukul Chowdhury,চিঠি লিখাছি নিশি রাইতে
Mukul Chowdhury,মন দেব কি দে না
Mukul Chowdhury,ওরে নাচ নাচ নাচ দিওয়ানি হেলে দুলে নাচ
Mukul Chowdhury,শোন ওরে ছোট্ট খোকা
Mukul Chowdhury,পদ্মা নদীর তীরটি ঘেসে
Mukul Chowdhury,আমার প্রেমের তরী বইয়া চলে
Shaon Akondo,এমন যদি হত
Shaon Akondo,বাউলা বাতাস-১
Shaon Akondo,কাগজের নৌকা
Shaon Akondo,উড়ছি কেন
Shaon Akondo,দূরে থাকা মেঘ
Shaon Akondo,বৃষ্টির গান
Lalon Saiji,ভজরে আনন্দের গৌরাঙ্গ
Tanjil Rahaman,আজাদ
Kazi Faruk Babul,চাঁদ তারা সূর্য নও তুমি
Kazi Faruk Babul,রং নাম্বার
Kazi Faruk Babul,ফিরে এলে না
Anowar Parvez,সে যে কেন এলো না
Anowar Parvez,হই হই রঙ্গিলা রঙ্গিলা রে
Ark,প্রতিশ্রুতি
Ark,কেন এই সন্ত্রাস
Ferdous Nahar,প্রথম প্রেমের মত
Ferdous Nahar,প্রেমের আগুন
Ferdous Nahar,সে কোন দরদিয়া আমায়
Kazi Krishnokoli Islam,আগে যদি জানতাম রে বন্ধু
Kazi Krishnokoli Islam,যাও পাখি বলো তারে
Kazi Krishnokoli Islam,বন্ধু তোমার তোমার চোখের মাঝে
Fokir Lokman Hossain,আবার জমবে মেলা
Fokir Lokman Hossain,আমি লিখতে পেরেছি বিশ্বের সেরা মুক্তির ইতিহাস
Fokir Lokman Hossain,
Fokir Lokman Hossain,
Fokir Lokman Hossain,আমি চোখের জলে লিখেছিলাম
Nasir Uddin Khan,আজ তুমি দূর বহুদূর
Nasir Uddin Khan,হবে না হবে না দেখা সজনী গো
Anupom Roy,বসন্ত এসে গেছে
Anupom Roy,আমি তারার মতো জ্বলব
Anupom Roy,বেঁচে থাকার গান
Anupom Roy,বোবা টানেল
Anupom Roy,এই শ্রাবণ
Anupom Roy,বাড়িয়ে দাও
Anupom Roy,ফিরিয়ে দেওয়ার গান
Anupom Roy,এত আলো
Anupom Roy,সেটাই সত্যি
Bappi Khan,পেনশন
Bappi Khan,ইচ্ছের পালক
Bappi Khan,ঢাকার প্রেম
M A Latif Siddiquee,এই যাদুটা যদি সত্যি হয়ে যেত
M A Latif Siddiquee,দিগন্ত জোড়া মাঠ
Ahmed Fojol Karim,স্কুল পলাতক মেয়ে
Ahmed Fojol Karim,প্রতিমার ছবি
Hasan,প্রশ্ন
Hasan,বাংলাদেশ
Hasan,
Hasan,এতো সুখ
Hasan,এত কষ্ট কেন ভালবাসায়
Hasan,অন্তহীন বেদনা
Hasan,
Hasan,গুরু
Hasan,তাজমহল
Hasan,একাকী
Mostafizur Rahaman,এই পৃথিবীর পরে
Mostafizur Rahaman,সোনার নূপুর
Niaz Mohammad Chowdhury,ঝর ঝর বৃষ্টি তুমি ঝরো না
Niaz Mohammad Chowdhury,ডেকো না পিছু ডেকো না
Niaz Mohammad Chowdhury,চলে গেছে যে চলে যাবে সে
Dhijendrolal Roy,"আজি এসেছি আজি এসেছি, এসেছি বঁধু হে"
Dhijendrolal Roy,আজি নূতন রতনে ভূষণে
Dhijendrolal Roy,আমরা এমনই এসে ভেসে যাই
Dhijendrolal Roy,তুমি বাঁধিয়া কী দিয়ে রেখেছ হৃদি এ
Dhijendrolal Roy,ওরে আমার সাধের বীণা
Dhijendrolal Roy,আমরা – মলয় বাতাসে ভেসে যাবো
Dhijendrolal Roy,হৃদয় আমার গোপন করে
Dhijendrolal Roy,"আইল ঋতুরাজ সজনি, জ্যোত্স্না‌ময় মধুর রজনি"
Dhijendrolal Roy,আজি তোমার কাছে ভাসিয়া যায়
Abu Hena Mostafa Kamal,শুন্য হাতে আজ এসেছি
Abu Hena Mostafa Kamal,অনেক বৃষ্টি ঝরে তুমি এলে
Abu Hena Mostafa Kamal,আমি সাগরেরও নীল নয়নে মেখেছি
Abu Hena Mostafa Kamal,তুমি যে আমার কবিতা
Abu Hena Mostafa Kamal,আমি নদীর মত কত পথ ঘুরে তোমার জীবনে এসেছি
Abu Hena Mostafa Kamal,তোমার কাজল কেশ ছড়ালো বলে
Abu Hena Mostafa Kamal,হাতের কাকন ফেলেছি খুলে
Abu Hena Mostafa Kamal,সেই চম্পা নদীর তীরে
Abu Hena Mostafa Kamal,এই পৃথিবীর পান্থশালায়
Abu Hena Mostafa Kamal,নদীর মাঝি বলে এসো নবীন
Rajani Kanto Sen,আমায় সকল রকমে কাঙাল করেছে
Rajani Kanto Sen,আমি দেখেছি জীবন ভরে চাহিয়া কত
Rajani Kanto Sen,শুনাও তোমার অমৃত বাণী
Rajani Kanto Sen,কবে তৃষিত এ মরু ছাড়িয়া যাইব
Rajani Kanto Sen,আমি অকৃতী অধম বলেও তো কিছু
Rajani Kanto Sen,আমরা নেহাত্ গরীব আমরা নেহাত্ ছোট
Rajani Kanto Sen,মধুর সে মুখখানি কখনও কি ভোলা যায়
Rajani Kanto Sen,ধীরে সমীরে চঞ্চল নীরে
Rajani Kanto Sen,"হরি, প্রেম-গগনে চির-রাকা।"
Rajani Kanto Sen,"কেউ নয়ন মুদে দেখে আলো, কেউ দেখে আঁধার"
Rajani Kanto Sen,আমি অকৃতি অধম বলেও
Rajani Kanto Sen,আমিতো তোমারে চাহিনি জীবনে তুমি অভাগারে চেয়েছ
Rajani Kanto Sen,প্রেমে জল হয়ে যাও গলে
Rajani Kanto Sen,আমি সকল কাজের পাই হে সময়
